app,source,good_count,bad_count,total_count,category,confidence,reason
com.Minecraft.Games.Studio.Poke,bad_only,0,1,1,social_entertainment,high,含Minecraft/Games，属游戏
com.Nyalanesia.NyalaGames,bad_only,0,1,1,social_entertainment,high,含Games关键词，属游戏平台
com.ObbyPrison.EscapeBarry,bad_only,0,1,1,social_entertainment,high,含Obby/Escape，属跑酷游戏
com.Parkour.Escape.Obby.Master,bad_only,0,1,1,social_entertainment,high,含Parkour/Obby，属跑酷游戏
com.PoisonGames.SlendermanMustDie2,bad_only,0,1,1,social_entertainment,high,含Games/Slenderman，属恐怖游戏
com.SGS.DrivingSchoolGames.RealCarParkingSimulator,bad_only,0,1,1,social_entertainment,high,含Simulator/Games，属模拟游戏
com.Slap.Tower.Troll.Parkour,bad_only,0,1,1,social_entertainment,high,含Parkour/Tower，属休闲游戏
com.SpideriesGranny.SpiderGrannyxxl,bad_only,0,1,1,social_entertainment,high,含Granny关键词，属恐怖游戏
com.Squid.Run.Prison,bad_only,0,1,1,social_entertainment,high,含Run/Prison，属跑酷游戏
com.Steal.Braingod,bad_only,0,1,1,social_entertainment,high,含Steal关键词，属休闲游戏
com.Subwaysurfer.jmodevsjlkqa,bad_only,0,1,1,social_entertainment,high,含Subwaysurfer，属跑酷游戏
com.YUSDEV.Ultraman.coloringbook,bad_only,0,1,1,social_entertainment,high,含coloringbook，属涂色游戏
com.YoBroStudios.MergeSpinner,bad_only,0,1,1,social_entertainment,high,含Merge关键词，属休闲游戏
com.aceviral.smashycity,bad_only,0,1,1,social_entertainment,high,含smashy关键词，属休闲游戏
com.amazingapps.neonanimalwallpaper,bad_only,0,1,1,utility,high,含wallpaper关键词，属壁纸工具
com.angindev.indocraft_sukses,bad_only,0,1,1,social_entertainment,high,含craft关键词，属沙盒游戏
com.animal.drop.merge.puzzle,bad_only,0,1,1,social_entertainment,high,含merge/puzzle，属益智游戏
com.anime.girly.pink.cute.kawaii.wallpapers.backgrounds.uhd4k,bad_only,0,1,1,utility,high,含wallpapers，属壁纸工具
com.apex.deerhunting.safari,bad_only,0,1,1,social_entertainment,high,含hunting关键词，属射击游戏
com.apidev.horrorcraft_themimicer,bad_only,0,1,1,social_entertainment,high,含horror/craft，属恐怖游戏
com.apps.roblox.girlskins,bad_only,0,1,1,utility,high,含skins关键词，属皮肤工具
com.astrologicmedia.hypnosis,bad_only,0,1,1,utility,high,含hypnosis关键词，属音频工具
com.ayamdev.youcraft3_morphcrafting,bad_only,0,1,1,social_entertainment,high,含crafting，属沙盒游戏
com.balabalacyou.frostdiamondskinsmcpe,bad_only,0,1,1,utility,high,含skins关键词，属皮肤工具
com.bandainamcoent.dblegends_ww,bad_only,0,1,1,social_entertainment,high,龙珠传说官方游戏包名
com.bantengdev.nightscraft_thedeer_intheforest,bad_only,0,1,1,social_entertainment,high,含craft关键词，属沙盒游戏
com.barsstudios.swordplay,bad_only,0,1,1,social_entertainment,high,含swordplay，属动作游戏
com.battery.charging.animation.diy.emoji.pin.studio,bad_only,0,1,1,utility,high,含battery/charging，属充电动画
com.best.golems.newforminecraft,bad_only,0,1,1,utility,high,含minecraft，属模组工具
com.bestgameevobase.baseexploro,bad_only,0,1,1,social_entertainment,high,含game关键词，属休闲游戏
com.beyondgames.spidershootrun,bad_only,0,1,1,social_entertainment,high,含shoot/run，属射击游戏
com.brainsoft.survive99days.forest,bad_only,0,1,1,social_entertainment,high,含survive，属生存游戏
com.chef.mix.survive.wasd2025,bad_only,0,1,1,social_entertainment,high,含survive，属生存游戏
com.climb.jump.tower.six2025,bad_only,0,1,1,social_entertainment,high,含climb/jump，属休闲游戏
com.cmgame.superhero.gym.clicker.tap.hero.battle.simulation,bad_only,0,1,1,social_entertainment,high,含clicker/battle，属模拟游戏
com.coloring.asmr.draw.alphabet.lore.number.block.emoji,bad_only,0,1,1,social_entertainment,high,含coloring/draw，属涂色游戏
com.craftgames.plntcrft,bad_only,0,1,1,social_entertainment,high,含craft关键词，属沙盒游戏
com.craftmonster.war,bad_only,0,1,1,social_entertainment,high,含craft/war，属策略游戏
com.craftworld.blockcrazy.vip3d,bad_only,0,1,1,social_entertainment,high,含craft/block，属沙盒游戏
com.crazybird.android,bad_only,0,1,1,social_entertainment,high,含bird/android，属休闲游戏
com.cryptoapps.craftarena,bad_only,0,1,1,social_entertainment,high,含craft/arena，属沙盒游戏
com.cutesillysmile.livewallpapers,bad_only,0,1,1,utility,high,含livewallpapers，属动态壁纸
com.darkcraft.horrorscarymodsminecraft,bad_only,0,1,1,utility,high,含mod/minecraft，属模组工具
com.djmixer.remixsong.music.bassbooster,bad_only,0,1,1,utility,high,含mixer/music，属音频工具
com.drm.customer,bad_only,0,1,1,other,low,包名模糊，无法明确分类
com.dvrproject.examora,bad_only,0,1,1,other,low,包名模糊，无法明确分类
com.editor.covers.postermaker,bad_only,0,1,1,utility,high,含editor/postermaker，属设计工具
com.education.mini.block.cliffs.everyday.craft.building,bad_only,0,1,1,social_entertainment,high,含craft/building，属沙盒游戏
com.enigmapro.wot.knowlege,bad_only,0,1,1,social_entertainment,high,含knowlege，属问答游戏
com.extreme.games.production.stealoutrun.game,bad_only,0,1,1,social_entertainment,high,含games/run，属休闲游戏
com.farmingcraft.buildingandcrafting,bad_only,0,1,1,social_entertainment,high,含farming/craft，属模拟游戏
com.fc.rb.pl.superhero.robot.merge.master,bad_only,0,1,1,social_entertainment,high,含merge/robot，属休闲游戏
com.fc.tt.pl.superhero.car.merge.master,bad_only,0,1,1,social_entertainment,high,含merge/car，属休闲游戏
com.fire.dragon.wallpaper.background.images,bad_only,0,1,1,utility,high,含wallpaper，属壁纸工具
com.fpl.monster.hunter,bad_only,0,1,1,social_entertainment,high,含hunter，属动作游戏
com.fun.brainrot.prankster.challenge.game,bad_only,0,1,1,social_entertainment,high,含prankster/game，属恶搞游戏
com.funsmile.wallpaper,bad_only,0,1,1,utility,high,含wallpaper，属壁纸工具
com.gameflight.spider.hero.fighting.action.game,bad_only,0,1,1,social_entertainment,high,含fighting/game，属动作游戏
com.gameloft.android.ANMP.Gloft5DHM,bad_only,0,1,1,social_entertainment,high,Gameloft官方游戏包名
com.garamaram.escape.survive.six2025,bad_only,0,1,1,social_entertainment,high,含escape/survive，属生存游戏
com.gh.arrows.escape.logic.puzzle.game,bad_only,0,1,1,social_entertainment,high,含puzzle/game，属益智游戏
com.gkstudio.incredible.monster.robot.war.bigman.games,bad_only,0,1,1,social_entertainment,high,含war/games，属动作游戏
com.go.fishing.fisch.block.islands,bad_only,0,1,1,social_entertainment,high,含fishing，属休闲游戏
com.goldrunwall.jmodevsszkza,bad_only,0,1,1,social_entertainment,high,含run，属跑酷游戏
com.gtsteal.monstershooting.fungame,bad_only,0,1,1,social_entertainment,high,含shooting/game，属射击游戏
com.hairclipper.prank.fun.sound,bad_only,0,1,1,utility,high,含prank/sound，属恶搞音效
com.handytoolsapps.minecraftanimeskinapp,bad_only,0,1,1,utility,high,含skin/minecraft，属皮肤工具
com.happy_land.assist_roblox_for_robux_mod,bad_only,0,1,1,utility,high,含roblox/mod，属辅助工具
com.heart.lockscreen.bestzippers.gold.zipper.lovelock.screenlock.zipperlock,bad_only,0,1,1,utility,high,含lockscreen/zipper，属锁屏工具
com.heaven.hell.only.up.parkour2024,bad_only,0,1,1,social_entertainment,high,含parkour，属跑酷游戏
com.higame.par.cat.prank.house,bad_only,0,1,1,social_entertainment,high,含prank，属恶搞游戏
com.higame.par.judging.duty.heaven.hell,bad_only,0,1,1,social_entertainment,high,含judging，属休闲游戏
com.hookah.playground.universe,bad_only,0,1,1,social_entertainment,high,含playground，属沙盒游戏
com.hookah.sandboxinspace,bad_only,0,1,1,social_entertainment,high,含sandbox，属沙盒游戏
com.husky.huntsprk,bad_only,0,1,1,social_entertainment,high,含hunt，属休闲游戏
com.italianbrainrot.mergebattle,bad_only,0,1,1,social_entertainment,high,含merge/battle，属休闲游戏
com.ivy.garfield.run,bad_only,0,1,1,social_entertainment,high,含run，属跑酷游戏
com.kalvlad.city,bad_only,0,1,1,social_entertainment,medium,含city，属模拟经营游戏
com.keisyadev.mimicraft_themimicerhorror,bad_only,0,1,1,social_entertainment,high,含craft/horror，属恐怖游戏
com.keplerians.mrmeat2,bad_only,0,1,1,social_entertainment,high,Mr Meat官方恐怖游戏
com.lavaland.volcanic,bad_only,0,1,1,social_entertainment,medium,含volcanic，属休闲游戏
com.legmdfkl.qorpcjmn,bad_only,0,1,1,other,low,包名随机，无法明确分类
com.lg.spiderAR.man.wallpaperHD,bad_only,0,1,1,utility,high,含wallpaper，属壁纸工具
com.lin.melon.survival.six2025,bad_only,0,1,1,social_entertainment,high,含survival，属生存游戏
com.lista.asistencia,bad_only,0,1,1,utility,medium,含asistencia，属考勤工具
com.lordix.masterforminecraft,bad_only,0,1,1,utility,high,含minecraft，属模组工具
com.lordix.texturesforminecraftpe,bad_only,0,1,1,utility,high,含textures，属材质工具
com.lovegamevi.trafficrun,bad_only,0,1,1,social_entertainment,high,含run，属跑酷游戏
com.maincraft.crafloky,bad_only,0,1,1,social_entertainment,high,含craft，属沙盒游戏
com.makingfun.mageandminions,bad_only,0,1,1,social_entertainment,high,含fun，属休闲游戏
com.master.zombie.battle.game,bad_only,0,1,1,social_entertainment,high,含zombie/battle，属射击游戏
com.matrix.focus,bad_only,0,1,1,utility,medium,含focus，属专注工具
com.maymaylabs.minecraft.fortify.addon,bad_only,0,1,1,utility,high,含addon/minecraft，属模组工具
com.mcentric.mcclient.FCBWorld,bad_only,0,1,1,social_entertainment,high,含client，属游戏客户端
com.meganincechefpapaobby.escapethepizzeria,bad_only,0,1,1,social_entertainment,high,含escape/obby，属跑酷游戏
com.merge.animals,bad_only,0,1,1,social_entertainment,high,含merge，属合成游戏
com.merge.master.zombie,bad_only,0,1,1,social_entertainment,high,含merge/zombie，属合成游戏
com.mergemaster.mergerobo,bad_only,0,1,1,social_entertainment,high,含merge，属合成游戏
com.miga.mytown,bad_only,0,1,1,social_entertainment,high,Miga Town官方游戏
com.miniatm.pro,bad_only,0,1,1,utility,medium,含atm，属模拟工具
com.minipopgames.grow.garden,bad_only,0,1,1,social_entertainment,high,含grow/garden，属休闲游戏
com.mirai.nextbots.survival.backrooms.hunter,bad_only,0,1,1,social_entertainment,high,含survival/hunter，属恐怖游戏
com.mirai.thefloorislava.onlyup.parkour.rush,bad_only,0,1,1,social_entertainment,high,含parkour，属跑酷游戏
com.mobgames.italianbrainrot.merge.game,bad_only,0,1,1,social_entertainment,high,含merge/game，属休闲游戏
com.modspestudio.portalgun_mod,bad_only,0,1,1,utility,high,含mod，属模组工具
com.modspestudio.tnt_mod,bad_only,0,1,1,utility,high,含mod，属模组工具
com.mojang.minecraftedu,bad_only,0,1,1,social_entertainment,high,Minecraft教育版官方包名
com.mojang.minecraftedu_preview,bad_only,0,1,1,social_entertainment,high,Minecraft预览版官方包名
com.monster.transform.animation,bad_only,0,1,1,utility,high,含animation，属动画工具
com.mr.gun.game.fps.shooting.games,bad_only,0,1,1,social_entertainment,high,含fps/shooting，属射击游戏
com.ms.sillysmiles.livewallpapers.funkysmiles,bad_only,0,1,1,utility,high,含livewallpapers，属动态壁纸
com.muxyvmodmcpe.animalzoomodinstallermcpe,bad_only,0,1,1,utility,high,含mod/installer，属模组工具
com.mwm.sampler,bad_only,0,1,1,utility,medium,含sampler，属音频工具
com.nb.obby.block.lava.parkour.craft.city,bad_only,0,1,1,social_entertainment,high,含obby/parkour，属跑酷游戏
com.nb.obby.chapters.escape.barry.prison,bad_only,0,1,1,social_entertainment,high,含obby/escape，属跑酷游戏
com.netease.onmyoji.gb,bad_only,0,1,1,social_entertainment,high,网易阴阳师国际服包名
com.ninnguyen.roblox.skin.paint.shirt.tshirt,bad_only,0,1,1,utility,high,含skin/paint，属皮肤工具
com.nway.powerrangerslegacywars,bad_only,0,1,1,social_entertainment,high,恐龙战队官方游戏
com.otherguys.journeys,bad_only,0,1,1,social_entertainment,medium,含journeys，属休闲游戏
com.outfit7.talkingnewsfree,bad_only,0,1,1,social_entertainment,high,会说话的汤姆猫系列游戏
com.p.cl.stylist.simulator,bad_only,0,1,1,social_entertainment,high,含simulator，属模拟游戏
com.paradyme.solarsmash,bad_only,0,1,1,social_entertainment,high,Solar Smash官方游戏
com.parkour.challenge.runner.obby,bad_only,0,1,1,social_entertainment,high,含parkour/runner，属跑酷游戏
com.pixel.guncraftgame,bad_only,0,1,1,social_entertainment,high,含gun/craft，属射击游戏
com.pl.merge.kog.gozilla.dinosaur,bad_only,0,1,1,social_entertainment,high,含merge，属合成游戏
com.playcode.seeds,bad_only,0,1,1,utility,medium,含seeds，属游戏种子工具
com.portalmods.newforminecraft,bad_only,0,1,1,utility,high,含mods/minecraft，属模组工具
com.propsidsakuralatolato.propsidmodgem,bad_only,0,1,1,utility,high,含mod，属模组工具
com.pujiagames.deeeersimulator2,bad_only,0,1,1,social_entertainment,high,含simulator，属模拟游戏
com.puzzle.merge.fruit.master,bad_only,0,1,1,social_entertainment,high,含puzzle/merge，属益智游戏
com.pwaservice.modmasterminecraftpe,bad_only,0,1,1,utility,high,含mod/minecraft，属模组工具
com.pz.steal.all.italian.memerot,bad_only,0,1,1,social_entertainment,high,含steal/meme，属恶搞游戏
com.radiant.battery.charging.animation,bad_only,0,1,1,utility,high,含battery/charging，属充电动画
com.rimashev.nextbots.sandbox,bad_only,0,1,1,social_entertainment,high,含sandbox，属沙盒游戏
com.robosen.QTZapp,bad_only,0,1,1,other,low,包名模糊，无法明确分类
com.robux.loto.skins.freerobux.roblox,bad_only,0,1,1,utility,high,含skins/roblox，属皮肤工具
com.rs.roblox.skins,bad_only,0,1,1,utility,high,含skins/roblox，属皮肤工具
com.sandbox.tung.sahur.tralalero.grandcity,bad_only,0,1,1,social_entertainment,high,含sandbox，属沙盒游戏
com.sfantasticgames.escapebobby,bad_only,0,1,1,social_entertainment,high,含escape，属跑酷游戏
com.sheltercraft.survive.wild,bad_only,0,1,1,social_entertainment,high,含survive/craft，属生存游戏
com.shoguncity.craft,bad_only,0,1,1,social_entertainment,high,含craft，属沙盒游戏
com.sillysmile.funky.silly.smile.live.wallpaper,bad_only,0,1,1,utility,high,含livewallpaper，属动态壁纸
com.sillysmiles.cutesillysmile.funnysmiles.livewallpapers.smile.ringtones.ring.angrysmile.silly,bad_only,0,1,1,utility,high,含livewallpapers，属动态壁纸
com.sinyee.babybus.drinks.overseas,bad_only,0,1,1,social_entertainment,high,宝宝巴士官方游戏
com.skyroxgames.herocraft,bad_only,0,1,1,social_entertainment,high,含craft，属沙盒游戏
com.skytecgames.survival,bad_only,0,1,1,social_entertainment,high,含survival，属生存游戏
com.smartwidgetlabs.djidrone,bad_only,0,1,1,utility,high,含drone，属无人机工具
com.spider.train.monster.game,bad_only,0,1,1,social_entertainment,high,含monster/game，属休闲游戏
com.spinner.finger.glow.art,bad_only,0,1,1,social_entertainment,high,含spinner，属休闲游戏
com.steal.brainroot.all2025,bad_only,0,1,1,social_entertainment,high,含steal/brainrot，属恶搞游戏
com.steal.brainrot.memerot.game,bad_only,0,1,1,social_entertainment,high,含meme/game，属恶搞游戏
com.steal.memerot.simulation.games,bad_only,0,1,1,social_entertainment,high,含simulation，属模拟游戏
com.steal.them.all,bad_only,0,1,1,social_entertainment,high,含steal，属休闲游戏
com.steal.tiny.meme.brainzot.game,bad_only,0,1,1,social_entertainment,high,含meme/game，属恶搞游戏
com.stickman.warriors.stickwarriors.dragon.shadow.fight,bad_only,0,1,1,social_entertainment,high,含fight，属动作游戏
com.swordjelly.ninja,bad_only,0,1,1,social_entertainment,high,含ninja，属动作游戏
com.tcg.card.flip.game,bad_only,0,1,1,social_entertainment,high,含card/game，属卡牌游戏
com.tcg.fpsdungeonminer,bad_only,0,1,1,social_entertainment,high,含fps/miner，属射击游戏
com.timebomb.gun.prank.simulator,bad_only,0,1,1,social_entertainment,high,含prank/simulator，属恶搞游戏
com.timewarp.scan.bluelinefiltertiktok.free,bad_only,0,1,1,utility,high,含filter/tiktok，属特效工具
com.tower.defense.toilet.legion.monster.merge.battle.legend.strategygames,bad_only,0,1,1,social_entertainment,high,含tower/defense，属塔防游戏
com.troll.tower.iq.obby2025,bad_only,0,1,1,social_entertainment,high,含tower/obby，属跑酷游戏
com.ubimob.superhero.war,bad_only,0,1,1,social_entertainment,high,含war，属动作游戏
com.vaisoft.fcdoll,bad_only,0,1,1,social_entertainment,medium,含doll，属休闲游戏
com.wallpapers.wallpaper4k.livewallpaper,bad_only,0,1,1,utility,high,含wallpaper，属壁纸工具
com.xd.rainbow.craftsman,bad_only,0,1,1,social_entertainment,high,含craftsman，属沙盒游戏
com.xgame.merge.craft,bad_only,0,1,1,social_entertainment,high,含merge/craft，属休闲游戏
com.yg.realxtremecar,bad_only,0,1,1,social_entertainment,high,含car，属赛车游戏
com.ylans.dino,bad_only,0,1,1,social_entertainment,high,含dino，属休闲游戏
com.ylans.scp,bad_only,0,1,1,social_entertainment,high,含scp，属恐怖游戏
com.zelenapp.horrmod,bad_only,0,1,1,utility,high,含mod，属模组工具
com.zelenapp.shrinkmodss,bad_only,0,1,1,utility,high,含mod，属模组工具
com.zhenwingchun.kungfu.trainer,bad_only,0,1,1,utility,medium,含trainer，属训练工具
com.zipper.lockscreen.wallpaper.ziplock,bad_only,0,1,1,utility,high,含lockscreen，属锁屏工具
com.zoo.run.monster.keeper,bad_only,0,1,1,social_entertainment,high,含run/keeper，属休闲游戏
comme.dragondrill.minigame,bad_only,0,1,1,social_entertainment,high,含minigame，属休闲游戏
draw.finger.spinner.game,bad_only,0,1,1,social_entertainment,high,含spinner/game，属休闲游戏
elytopia.world,bad_only,0,1,1,social_entertainment,medium,含world，属沙盒游戏
freecount.rbux.rblx.calculator.robux.robuxcalc.rbx.counter,bad_only,0,1,1,utility,high,含calculator/counter，属计算工具
